frame,keypoints,Timestamp,Annotation
43,"[[[696.7631225585938, 101.53459167480469], [706.1807250976562, 91.31817626953125], [683.43603515625, 91.47384643554688], [717.8330078125, 101.694580078125], [661.9800415039062, 102.5711669921875], [741.738037109375, 168.31639099121094], [635.2592163085938, 166.3960418701172], [775.012939453125, 223.14854431152344], [571.6758422851562, 217.2835235595703], [785.7919921875, 237.17489624023438], [574.3516845703125, 238.88870239257812], [734.5966186523438, 328.87957763671875], [674.06201171875, 330.01123046875], [726.851318359375, 460.3854064941406], [705.032470703125, 460.1531066894531], [700.8926391601562, 602.2980346679688], [708.8112182617188, 606.5377197265625]]]",1.4333333333333331,
44,"[[[696.587158203125, 101.63018798828125], [706.019775390625, 91.345947265625], [683.207275390625, 91.53536987304688], [717.686279296875, 101.60963439941406], [661.6567993164062, 102.5601806640625], [741.5823974609375, 168.13844299316406], [635.136962890625, 166.56532287597656], [774.9536743164062, 222.4838409423828], [572.1331787109375, 217.21987915039062], [785.77197265625, 236.86209106445312], [573.7589111328125, 238.65292358398438], [734.5717163085938, 329.1902160644531], [674.0635375976562, 330.47369384765625], [727.20361328125, 460.53985595703125], [705.5187377929688, 460.5802001953125], [700.7560424804688, 602.4625244140625], [709.2709350585938, 606.8317260742188]]]",1.4666666666666666,
45,"[[[696.709716796875, 101.73222351074219], [706.0437622070312, 91.40875244140625], [683.3046875, 91.54681396484375], [717.39599609375, 101.63995361328125], [661.2994995117188, 102.35954284667969], [741.5775146484375, 168.30032348632812], [634.5237426757812, 166.40338134765625], [775.6541748046875, 223.4487762451172], [572.0054931640625, 217.80838012695312], [785.6748046875, 236.75381469726562], [573.8001708984375, 238.661865234375], [734.8135986328125, 329.37213134765625], [673.9631958007812, 330.544921875], [728.0179443359375, 460.3531494140625], [706.4406127929688, 460.1427917480469], [699.976806640625, 602.1399536132812], [709.19287109375, 606.1390380859375]]]",1.5,
46,"[[[696.3029174804688, 101.8887939453125], [705.7373657226562, 91.46725463867188], [682.9315795898438, 91.56527709960938], [717.3082275390625, 101.587890625], [661.1154174804688, 102.13519287109375], [741.591796875, 168.37574768066406], [634.4977416992188, 166.376953125], [775.619384765625, 224.11746215820312], [571.7099609375, 218.5916290283203], [785.5946044921875, 237.07925415039062], [574.0942993164062, 239.09320068359375], [734.7772216796875, 329.11566162109375], [673.9963989257812, 330.30364990234375], [728.8806762695312, 459.2630615234375], [708.0196533203125, 459.0544738769531], [699.0652465820312, 600.7864990234375], [709.43212890625, 604.7008666992188]]]",1.5333333333333334,
47,"[[[696.1880493164062, 101.40167236328125], [705.5628051757812, 91.10153198242188], [682.899169921875, 91.05006408691406], [716.9550170898438, 101.54010009765625], [661.0582275390625, 101.73736572265625], [741.4039916992188, 168.37831115722656], [634.1026611328125, 166.2371826171875], [775.3966064453125, 224.3065185546875], [571.0518188476562, 219.1814422607422], [785.3197021484375, 237.185791015625], [574.3816528320312, 239.548828125], [734.6351318359375, 328.8479919433594], [673.9257202148438, 330.10205078125], [729.4212036132812, 458.7729797363281], [710.2247924804688, 458.6463317871094], [697.6273193359375, 601.0371704101562], [710.7907104492188, 604.7789306640625]]]",1.5666666666666669,
48,"[[[695.2332763671875, 99.93783569335938], [704.7294311523438, 89.89892578125], [681.9553833007812, 89.70753479003906], [716.4441528320312, 100.98515319824219], [660.6698608398438, 101.02214050292969], [740.962890625, 167.977294921875], [634.0337524414062, 166.08660888671875], [774.48876953125, 221.9132080078125], [570.3253784179688, 217.90838623046875], [785.4745483398438, 236.1956787109375], [574.1039428710938, 239.84982299804688], [733.8216552734375, 327.6583557128906], [673.6922607421875, 329.0465087890625], [729.1113891601562, 456.806396484375], [712.2689208984375, 456.836181640625], [695.1279907226562, 598.785888671875], [712.1792602539062, 602.5477294921875]]]",1.6,
49,"[[[694.84326171875, 98.53900146484375], [703.9647827148438, 88.47544860839844], [681.1646728515625, 88.70767211914062], [715.4166259765625, 100.28623962402344], [660.0147094726562, 101.513916015625], [740.9822998046875, 167.7139892578125], [633.9334106445312, 166.73477172851562], [775.0216674804688, 222.22874450683594], [569.7229614257812, 219.21188354492188], [785.941650390625, 235.7779541015625], [573.9559936523438, 240.14031982421875], [733.435302734375, 326.876220703125], [673.4622802734375, 328.8001403808594], [731.496826171875, 455.16241455078125], [715.344482421875, 456.1290283203125], [695.9061889648438, 600.1715087890625], [713.5436401367188, 605.806396484375]]]",1.6333333333333333,
50,"[[[694.6302490234375, 94.16650390625], [703.4849243164062, 84.32244873046875], [680.6023559570312, 84.66079711914062], [714.7656860351562, 97.74520874023438], [659.769775390625, 99.53207397460938], [741.4147338867188, 167.35818481445312], [633.954833984375, 166.11355590820312], [775.66845703125, 224.36648559570312], [569.9593505859375, 220.3673553466797], [786.2772216796875, 235.64315795898438], [573.5546875, 239.45562744140625], [730.489501953125, 324.843994140625], [670.6043701171875, 326.66815185546875], [733.1689453125, 449.7233581542969], [718.2169189453125, 450.8739929199219], [692.121826171875, 595.3197021484375], [712.1873779296875, 602.1835327148438]]]",1.6666666666666667,
51,"[[[693.5921630859375, 91.47433471679688], [702.590087890625, 81.815185546875], [679.4755859375, 82.292724609375], [714.531982421875, 96.46441650390625], [659.7882080078125, 98.83016967773438], [742.6829223632812, 167.53363037109375], [634.1905517578125, 166.04641723632812], [776.9107666015625, 227.15570068359375], [570.5491943359375, 221.63551330566406], [787.1785888671875, 236.4039306640625], [573.7109375, 239.216796875], [728.2813110351562, 324.33428955078125], [667.984130859375, 325.787109375], [732.0576171875, 445.98626708984375], [717.2036743164062, 446.86785888671875], [687.0927734375, 589.1383666992188], [708.9225463867188, 596.6469116210938]]]",1.7,
52,"[[[693.160888671875, 91.11959838867188], [701.84130859375, 80.89532470703125], [678.697021484375, 81.87066650390625], [713.81201171875, 95.24911499023438], [658.9686889648438, 98.60391235351562], [743.8264770507812, 167.62440490722656], [634.213623046875, 165.66122436523438], [778.8885498046875, 230.11880493164062], [570.59912109375, 222.7108154296875], [787.8199462890625, 237.06976318359375], [573.5396728515625, 239.5478515625], [726.6953125, 323.1047668457031], [665.9408569335938, 324.30419921875], [733.4633178710938, 440.46356201171875], [719.141845703125, 441.44696044921875], [679.9803466796875, 583.270263671875], [703.597900390625, 592.5573120117188]]]",1.7333333333333334,
53,"[[[694.2652587890625, 89.88385009765625], [702.3350219726562, 79.79869079589844], [679.6715698242188, 81.00408935546875], [713.4786376953125, 94.17742919921875], [659.4884643554688, 98.098388671875], [744.1553955078125, 166.71102905273438], [635.0050048828125, 164.67283630371094], [779.484375, 229.45889282226562], [571.80322265625, 221.4653778076172], [787.7677001953125, 236.7774658203125], [573.7029418945312, 239.80154418945312], [726.1348266601562, 322.345703125], [665.7005615234375, 323.345703125], [732.3909301757812, 437.36053466796875], [718.838134765625, 438.285400390625], [674.0357666015625, 572.523681640625], [698.6257934570312, 582.4508666992188]]]",1.7666666666666666,
54,"[[[694.3351440429688, 89.6070556640625], [702.2725219726562, 79.34616088867188], [679.5825805664062, 80.78857421875], [713.5513305664062, 93.33056640625], [659.4812622070312, 97.72882080078125], [744.7290649414062, 166.0118865966797], [635.7889404296875, 163.763916015625], [780.234619140625, 229.1776885986328], [571.1840209960938, 220.63058471679688], [788.5277099609375, 236.45050048828125], [574.5071411132812, 240.70489501953125], [726.9950561523438, 321.51214599609375], [666.475830078125, 322.29827880859375], [732.88037109375, 436.49951171875], [717.10986328125, 437.0388488769531], [673.3106079101562, 570.4080810546875], [692.7824096679688, 580.6659545898438]]]",1.8,
55,"[[[694.5186157226562, 89.59346008300781], [702.5001220703125, 79.20896911621094], [679.841796875, 80.66401672363281], [714.1041870117188, 92.86346435546875], [660.1546630859375, 97.305419921875], [745.0115356445312, 165.58676147460938], [637.3323974609375, 163.8271942138672], [779.4615478515625, 228.214111328125], [571.555419921875, 221.0052947998047], [788.5706787109375, 235.984130859375], [574.8656616210938, 241.13510131835938], [728.045654296875, 321.3197021484375], [667.9519653320312, 322.1047058105469], [731.646484375, 438.3177490234375], [713.7503662109375, 438.90826416015625], [672.6299438476562, 572.7021484375], [686.6064453125, 582.7847900390625]]]",1.8333333333333333,
56,"[[[694.7034912109375, 89.06039428710938], [702.6695556640625, 78.68466186523438], [680.12109375, 80.2076416015625], [714.5029296875, 92.09626770019531], [660.6712646484375, 96.73013305664062], [745.9677124023438, 164.69573974609375], [638.9923706054688, 163.03485107421875], [780.7559814453125, 227.88543701171875], [573.3173828125, 219.93377685546875], [788.0484619140625, 237.52523803710938], [574.2638549804688, 241.12954711914062], [729.1201171875, 321.31890869140625], [669.1051025390625, 321.59271240234375], [728.7540283203125, 440.2923583984375], [708.11376953125, 440.0969543457031], [670.7455444335938, 574.0896606445312], [678.7716064453125, 582.9991455078125]]]",1.8666666666666667,
57,"[[[695.2933959960938, 89.1240234375], [703.1967163085938, 78.64639282226562], [680.6720581054688, 80.45379638671875], [715.2816162109375, 91.6820068359375], [661.349365234375, 97.10147094726562], [746.8600463867188, 164.1418914794922], [639.691162109375, 163.50340270996094], [781.7379760742188, 227.0663299560547], [573.805908203125, 220.52459716796875], [789.0128784179688, 237.08544921875], [573.8712158203125, 241.61557006835938], [729.5189208984375, 322.2397766113281], [668.5586547851562, 322.61932373046875], [727.7318115234375, 442.68316650390625], [700.42236328125, 442.74456787109375], [673.8914794921875, 575.2985229492188], [670.2392578125, 584.4921875]]]",1.9,
58,"[[[695.2814331054688, 88.3861083984375], [703.3951416015625, 78.10926818847656], [680.8104858398438, 79.82408142089844], [715.9400634765625, 91.82406616210938], [661.916748046875, 97.31793212890625], [748.3295288085938, 165.0059814453125], [639.8851928710938, 164.35797119140625], [782.6963500976562, 229.28146362304688], [575.0784912109375, 221.74630737304688], [790.1185302734375, 238.00387573242188], [573.44140625, 240.83767700195312], [730.5771484375, 323.48870849609375], [668.0017700195312, 323.5009460449219], [725.1904907226562, 446.9798889160156], [691.3173828125, 446.7471618652344], [677.437255859375, 579.5436401367188], [664.3392333984375, 588.3455200195312]]]",1.933333333333333,
59,"[[[696.9926147460938, 87.1678466796875], [704.6967163085938, 77.17601013183594], [682.283935546875, 78.90234375], [716.6936645507812, 91.46784973144531], [662.5426025390625, 97.4005126953125], [748.7482299804688, 165.77377319335938], [640.5533447265625, 165.43539428710938], [781.8177490234375, 231.0751190185547], [577.5114135742188, 223.3287811279297], [788.7149658203125, 238.87158203125], [574.37451171875, 240.86196899414062], [730.70361328125, 325.2232360839844], [667.3465576171875, 324.9600830078125], [722.156005859375, 450.9891357421875], [682.136474609375, 450.59063720703125], [678.4500732421875, 581.5118408203125], [654.8912963867188, 590.2515869140625]]]",1.9666666666666663,
60,"[[[696.5729370117188, 86.40350341796875], [704.9639892578125, 76.702880859375], [682.1069946289062, 78.11444091796875], [718.1874389648438, 91.5582275390625], [663.1405639648438, 96.97691345214844], [750.3723754882812, 166.64120483398438], [641.3845825195312, 165.9746551513672], [783.3046264648438, 231.18661499023438], [579.5789794921875, 222.1476287841797], [788.2281494140625, 239.57302856445312], [573.9572143554688, 240.626220703125], [731.3335571289062, 328.986083984375], [666.6478881835938, 327.9450378417969], [719.2421875, 457.7256774902344], [673.4594116210938, 455.90997314453125], [681.476806640625, 584.3909912109375], [649.3560791015625, 590.9058837890625]]]",2.0,
61,"[[[696.7040405273438, 85.26589965820312], [705.332275390625, 75.73654174804688], [682.1703491210938, 76.98611450195312], [718.8565063476562, 91.135009765625], [663.0614624023438, 96.34538269042969], [750.9121704101562, 166.17138671875], [641.2459106445312, 165.99478149414062], [783.7178955078125, 229.20684814453125], [580.500244140625, 221.62741088867188], [789.162841796875, 237.80209350585938], [573.6838989257812, 240.36123657226562], [731.8865966796875, 329.9891357421875], [666.12353515625, 328.87921142578125], [718.0855712890625, 460.65924072265625], [667.60986328125, 458.73095703125], [682.5411376953125, 587.0755615234375], [643.5424194335938, 592.9237060546875]]]",2.033333333333333,
62,"[[[696.8626708984375, 84.65863037109375], [705.5730590820312, 75.09210205078125], [682.3677978515625, 76.3292236328125], [719.0323486328125, 90.63943481445312], [663.0419921875, 95.80007934570312], [751.8343505859375, 165.7421875], [640.6875610351562, 165.29690551757812], [785.3309936523438, 229.5443115234375], [582.0279541015625, 221.03758239746094], [789.8491821289062, 237.98211669921875], [573.683349609375, 240.1650390625], [732.3761596679688, 328.5469055175781], [665.0758666992188, 327.0765380859375], [718.0966186523438, 460.16632080078125], [662.187255859375, 457.81134033203125], [685.1807250976562, 588.4719848632812], [639.7581787109375, 593.9290161132812]]]",2.066666666666667,
63,"[[[696.2520751953125, 83.28128051757812], [705.3040771484375, 73.97067260742188], [682.0977783203125, 74.85272216796875], [719.1218872070312, 89.92842102050781], [663.1203002929688, 94.40351867675781], [751.6209716796875, 164.94873046875], [639.3901977539062, 164.9554443359375], [784.3988037109375, 227.3636016845703], [582.23974609375, 220.41470336914062], [789.9202880859375, 237.32754516601562], [574.7330932617188, 239.10366821289062], [732.0970458984375, 328.51654052734375], [663.4276733398438, 327.219482421875], [717.8494262695312, 460.8804626464844], [656.9085693359375, 458.8778991699219], [689.7083740234375, 590.5852661132812], [638.2167358398438, 595.2645874023438]]]",2.1,
